summoner_name,played_with,won_with,played_against,lost_against,date,last_played
siveralf,0.0,0,1,1,21-5-2023 13:48,Lissandra
sirnikke,0.0,0,1,0,5-3-2023 12:32,Aatrox
sinu isa,0.0,0,1,1,16-6-2023 10:26,Gangplank
siducc,0.0,0,1,0,8-6-2022 10:19,Yone
si killer,0.0,0,1,0,28-2-2023 20:53,Vex
shaoye,0.0,0,1,1,1-7-2022 18:16,Lulu
shana izumi,0.0,0,1,0,3-5-2023 21:0,Draven
shameless eärs,0.0,0,2,0,9-6-2023 20:28,Karma
shadô,0.0,0,1,0,24-7-2022 17:6,Lissandra
sh0dan,0.0,0,1,0,4-1-2023 11:28,Soraka
sevidane,0.0,0,1,0,26-5-2022 17:11,Thresh
seb0001,0.0,0,1,0,15-6-2022 15:42,Malphite
seanmcbizzle,0.0,0,1,1,13-5-2023 15:43,JarvanIV
seadrill,0.0,0,1,0,16-9-2022 10:5,Garen
scritches,0.0,0,1,1,7-12-2022 10:21,Aatrox
scheisbaer,0.0,0,1,1,2-5-2023 14:40,Thresh
scanan21,0.0,0,1,1,22-6-2022 12:59,Viego
sazache,0.0,0,1,0,19-7-2022 11:49,Corki
savedyouiscool,0.0,0,1,1,9-6-2022 9:41,Yasuo
saud031,0.0,0,1,0,21-7-2022 21:48,Seraphine
santapolaelx,0.0,0,1,1,6-9-2022 10:25,Teemo
sachouuu,0.0,0,1,1,22-6-2022 12:59,Malphite
sGOAT,0.0,0,1,0,1-7-2022 18:16,Soraka
rózoweoczko,0.0,0,1,0,1-7-2022 18:15,Blitzcrank
ryop,0.0,0,1,0,6-5-2023 14:28,Taliyah
rutabaga44,0.0,0,1,1,5-1-2023 22:56,Lulu
rubixman,0.0,0,1,0,16-12-2022 20:53,Kayle
rubensilver,0.0,0,1,0,19-7-2022 11:48,MissFortune
rotekingg,0.0,0,1,0,22-11-2023 9:28,Singed
rote flame,0.0,0,1,1,11-7-2022 18:4,Warwick
rookietoto,0.0,0,1,0,28-2-2023 20:53,Talon
roely,0.0,0,1,1,24-9-2022 23:1,Braum
rodolubec,0.0,0,1,0,27-4-2023 13:9,Pyke
rlapiz002,0.0,0,1,1,2-7-2023 15:18,Janna
ritoDevsKEKW,0.0,0,1,1,17-11-2022 8:55,Seraphine
rising1,0.0,0,1,1,11-7-2022 18:5,Katarina
ricardomilosauce,0.0,0,1,1,22-6-2022 12:58,Fizz
rgbbrgrgb1,0.0,0,1,1,13-5-2023 15:43,Velkoz
rg993,0.0,0,1,0,25-5-2023 20:53,Zed
restińpvssy  187,0.0,0,1,0,16-5-2023 15:50,Blitzcrank
respawN sanni,0.0,0,1,1,27-11-2022 18:27,Ezreal
respawN ightwolf,0.0,0,1,1,27-11-2022 18:27,Fiddlesticks
repugnant man,0.0,0,1,1,5-9-2023 21:10,Leblanc
rep my clown,0.0,0,1,0,6-6-2022 15:43,Gragas
re3bution,0.0,0,1,0,11-1-2023 20:35,Elise
rayk1ra,0.0,0,1,0,14-2-2023 19:58,Vayne
raulgs,0.0,0,1,1,12-12-2022 8:37,Teemo
rauldenia,0.0,0,1,1,15-6-2022 15:43,Malphite
rankedsR4nerds,0.0,0,1,0,5-1-2023 22:40,Jax
rank one Uganda,0.0,0,4,0,11-7-2022 18:4,KogMaw
rakettda1337,0.0,0,1,0,30-7-2022 12:42,Fiddlesticks
raggsockan1337,0.0,0,1,1,19-8-2023 19:26,Karthus
raffled,0.0,0,1,0,9-5-2023 17:6,Chogath
racjbzd,0.0,0,1,1,17-1-2023 11:22,Jhin
rabee,0.0,0,1,1,6-8-2023 11:3,Renata
rVlMandel,0.0,0,1,0,16-9-2022 10:5,MissFortune
qyztq,0.0,0,1,1,23-8-2022 16:46,Taliyah
queremedio,0.0,0,1,0,6-9-2022 22:2,Vex
queen vamp,0.0,0,1,0,18-10-2023 23:20,Sona
quantum pancake,0.0,0,1,0,16-11-2023 11:57,Taliyah
qeumszgq,0.0,0,1,0,8-11-2022 12:21,Aatrox
pushˇ,0.0,0,1,0,25-4-2023 12:7,Nunu
punisher Uwe,0.0,0,1,0,22-6-2022 12:59,Xayah
pungkulan3,0.0,0,1,0,5-9-2023 21:12,Chogath
ptimi,0.0,0,1,1,11-10-2023 18:28,Sivir
psymor,0.0,0,1,0,22-6-2022 12:59,Nami
psycho catgirl,0.0,0,1,1,5-2-2023 14:54,Seraphine
prïma,0.0,0,1,1,28-2-2023 20:53,Kayle
protoborn,0.0,0,1,0,8-10-2022 16:38,Pyke
pro4ever99,0.0,0,1,1,6-9-2022 10:27,Blitzcrank
prizon1337,0.0,0,1,1,3-8-2022 15:3,TwistedFate
presurecoker,0.0,0,1,0,8-10-2022 22:16,Rumble
predadordexota,0.0,0,1,0,28-2-2023 20:53,Pantheon
pranasxd,0.0,0,1,0,7-12-2022 10:21,Elise
poppunkpizza,0.0,0,1,0,25-4-2023 12:7,Velkoz
popelkokel01,0.0,0,1,1,21-5-2023 13:48,Teemo
polestarBoi,0.0,0,1,0,15-6-2022 15:42,Lucian
polapaps,0.0,0,1,0,14-2-2023 22:3,Jayce
pokedrim411,0.0,0,1,0,22-10-2022 19:21,Azir
plink plonk,0.0,0,2,0,9-6-2023 20:29,Neeko
planetgames77,0.0,0,1,1,25-3-2023 16:0,Ryze
pixel mecanics,0.0,0,1,0,26-1-2023 14:17,Maokai
pixaaaaa,0.0,0,2,0,9-6-2023 20:28,Jinx
pipipipipipi,0.0,0,1,1,6-9-2022 10:26,Illaoi
pimea kettu,0.0,0,1,0,11-9-2022 15:26,Thresh
pili,0.0,0,1,1,11-7-2022 18:4,Yone
pietmet,0.0,0,1,0,28-6-2023 21:27,Fiddlesticks
pickleman2,0.0,0,1,1,5-9-2023 21:11,Riven
philpOo,0.0,0,1,0,19-3-2023 13:11,Malzahar
pfanny123,0.0,0,1,0,26-2-2023 12:16,Twitch
petitepasteque,0.0,0,1,0,11-10-2023 18:29,Heimerdinger
peterminator,0.0,0,1,1,16-11-2023 11:58,Trundle
perma overthink,0.0,0,1,0,9-5-2023 17:6,Illaoi
pepsiman007,0.0,0,2,0,9-6-2023 20:28,Katarina
peppzilla,0.0,0,1,1,12-7-2022 12:26,Xayah
penizjohn,0.0,0,4,4,11-7-2022 18:4,Morgana
peivid16,0.0,0,1,1,6-9-2022 10:27,Mordekaiser
patrishock,0.0,0,1,1,25-7-2022 12:6,Quinn
party polarbear,0.0,0,1,1,5-2-2023 14:55,Anivia
papi booofle,0.0,0,1,0,30-7-2022 12:42,Twitch
paleontologist,0.0,0,1,0,16-9-2023 10:23,Samira
p0re,0.0,0,1,1,25-3-2023 14:2,Gnar
p00ki,0.0,0,1,1,2-5-2023 14:40,Heimerdinger
oxygen manager,0.0,0,1,0,9-9-2022 10:4,Janna
oxyfirefree,0.0,0,1,1,25-4-2023 12:7,Renekton
ouτsider,0.0,0,1,0,6-11-2022 20:59,Malphite
ouroborous69,0.0,0,1,0,11-10-2023 18:31,Sion
ostwald,0.0,0,1,1,16-12-2022 20:54,Blitzcrank
ostiaillohermano,0.0,0,1,0,26-5-2022 17:10,Lux
organicartifacts,0.0,0,1,0,25-5-2023 20:52,Twitch
oochiney,0.0,0,1,1,5-9-2023 21:12,Kindred
onlyfanzilean,0.0,0,1,0,9-9-2022 10:4,Seraphine
only bozor,0.0,0,1,0,9-8-2022 11:52,Darius
one1pupil,0.0,0,1,1,26-3-2023 16:46,Jax
on va vous Zalag,0.0,0,1,0,8-7-2023 10:56,MissFortune
omidigi207,0.0,0,1,0,6-5-2023 14:28,Malphite
omg annie is hot,0.0,0,1,1,17-12-2022 15:56,Lucian
olf77,0.0,0,1,1,30-7-2022 13:4,Shaco
ohmycait,0.0,0,1,0,11-1-2023 20:35,Teemo
ogge711,0.0,0,1,1,5-9-2023 21:12,Skarner
oclusivo,0.0,0,1,0,6-6-2022 15:43,Leona
ochako,0.0,0,2,0,9-6-2023 20:29,Ziggs
oachikaaas,0.0,0,1,0,9-9-2022 11:13,Malzahar
oNaiara,0.0,0,1,1,16-12-2022 20:53,Warwick
o0UwE0o,0.0,0,1,1,1-2-2023 21:26,Zac
o WEEZY o,0.0,0,1,1,18-5-2023 19:11,AurelionSol
noyyz,0.0,0,1,1,23-10-2023 13:10,Yasuo
novahcore,0.0,0,1,0,22-3-2023 21:40,Jinx
notdomis,0.0,0,1,0,15-5-2023 22:9,Ezreal
noobi1kenoby,0.0,0,1,0,27-4-2023 13:10,Anivia
noob tryharder,0.0,0,1,0,20-6-2023 13:10,Shen
noname260600,0.0,0,1,0,10-12-2022 20:52,Ekko
no tea,0.0,0,1,1,6-9-2022 10:26,Viego
nkay7acab,0.0,0,1,0,28-2-2023 20:53,Ornn
njdeN x9,0.0,0,1,0,24-9-2022 23:1,Gangplank
nixchef,0.0,0,1,0,20-6-2023 13:10,Cassiopeia
nitz1312,0.0,0,1,1,24-9-2022 23:1,Syndra
night of blade,0.0,0,1,1,8-8-2022 21:40,Taric
nicoXeneize,0.0,0,1,0,29-5-2022 12:47,Caitlyn
nfmino,0.0,0,1,0,9-9-2022 10:4,Darius
nerdhunter69,0.0,0,1,1,5-2-2023 14:54,Jayce
nephandum,0.0,0,1,0,4-8-2022 19:45,Karma
neosmORTo,0.0,0,1,0,9-5-2023 17:6,Soraka
neonij,0.0,0,1,0,26-2-2023 12:16,Malphite
nellig,0.0,0,1,0,18-6-2023 14:22,Amumu
neferu,0.0,0,1,0,9-5-2023 17:6,Velkoz
narvid,0.0,0,1,1,5-9-2023 21:11,Vayne
narvas10,0.0,0,1,0,9-5-2023 17:6,Kennen
nako,0.0,0,1,1,17-1-2023 11:22,Lillia
nakamuraz,0.0,0,1,1,16-9-2022 10:4,Blitzcrank
nairolfduag,0.0,0,1,0,26-5-2023 17:51,Teemo
nablarabe,0.0,0,1,1,19-7-2022 11:49,Zoe
nOswald,0.0,0,1,0,29-5-2022 12:46,AurelionSol
n0su,0.0,0,1,1,17-5-2023 21:43,Nautilus
myzore,0.0,0,1,1,7-12-2022 10:22,Shen
mymrfhmfhhancok,0.0,0,1,1,22-6-2022 13:10,Akali
muxens,0.0,0,1,1,24-9-2022 23:1,Fiddlesticks
murchalgibas,0.0,0,1,1,5-3-2023 12:31,Ezreal
mupmupenz,0.0,0,2,0,9-6-2023 20:28,AurelionSol
mulletangel,0.0,0,1,1,7-12-2022 10:21,Leblanc
mrvlsmrcl,0.0,0,1,0,7-12-2022 10:21,Morgana
mrtibbls,0.0,0,1,0,21-2-2023 16:54,Olaf
moxm,0.0,0,1,0,5-1-2023 22:40,Sona
momfred31,0.0,0,1,1,17-1-2023 11:22,Rumble
moiadorerchiasse,0.0,0,1,1,11-1-2023 20:36,Vayne
modicο,0.0,0,1,1,22-6-2022 12:59,Twitch
mnmlst,0.0,0,1,0,5-9-2023 21:12,Fizz
mmt1999,0.0,0,1,0,14-7-2023 22:9,Singed
mlkati,0.0,0,1,0,6-10-2022 8:10,Zac
mingyυn,0.0,0,1,0,15-6-2022 15:42,Quinn
mikkos522,0.0,0,1,0,8-7-2023 10:57,Xerath
migrem,0.0,0,1,1,15-6-2022 15:42,Gangplank
mickey29101996,0.0,0,1,1,12-3-2023 14:26,Trundle
michelelcrak,0.0,0,1,1,25-3-2023 14:2,Ashe
meΙanchoΙy,0.0,0,1,1,16-6-2023 10:26,Gangplank
metohell,0.0,0,1,1,22-10-2022 19:21,Sivir
metindilbaz,0.0,0,1,1,22-3-2023 21:40,Zyra
messe7,0.0,0,1,1,16-12-2022 20:53,Zilean
merionel,0.0,0,1,1,26-2-2023 12:16,Pyke
mercy96,0.0,0,1,0,25-4-2023 12:6,Anivia
medallista,0.0,0,1,0,18-5-2023 19:28,Diana
mdpenguino,0.0,0,1,1,26-5-2022 21:37,KogMaw
mdm157,0.0,0,1,0,21-7-2022 21:48,Braum
mcniece,0.0,0,3,2,25-7-2022 9:44,Ivern
mclindo BARLochi,0.0,0,1,1,20-6-2023 13:10,Xayah
mcdonaldsslave17,0.0,0,1,1,14-2-2023 19:58,Zyra
mcaz1,0.0,0,1,1,29-5-2022 12:46,Senna
mc zimo,0.0,0,1,0,24-1-2023 15:30,Zac
mawimusdecimus,0.0,0,1,1,19-7-2022 11:48,Shyvana
matti306,0.0,0,1,1,6-9-2022 10:45,Mordekaiser
masterjessy,0.0,0,1,0,19-3-2023 13:11,Seraphine
marxpark,0.0,0,1,0,16-6-2023 10:52,Malzahar
marvinzum,0.0,0,1,0,19-5-2023 22:29,Nami
marquízz,0.0,0,3,3,12-11-2023 13:24,Naafiri
marin1107,0.0,0,1,0,30-4-2023 20:18,Brand
maretini,0.0,0,1,1,1-8-2022 20:42,Morgana
manfico,0.0,0,1,0,27-11-2022 18:26,Gangplank
manaatt1,0.0,0,1,0,9-5-2023 17:6,Shen
mamadmonster2,0.0,0,1,0,29-5-2022 12:47,Mordekaiser
mallorcawolf,0.0,0,1,0,2-5-2023 14:41,Kaisa
maliciousJ,0.0,0,2,2,9-6-2023 20:27,Seraphine
maksanggwp,0.0,0,1,1,25-4-2023 12:7,Tristana
mage abuser,0.0,0,1,1,12-7-2022 21:2,Jhin
magZic Boss,0.0,0,1,0,9-6-2022 10:2,Karma
maestro lee,0.0,0,1,0,2-7-2023 15:18,Sett
madafaka dge,0.0,0,1,1,9-9-2022 10:4,Varus
macron petasse,0.0,0,1,0,4-1-2023 11:5,Rakan
macgyvah,0.0,0,2,0,9-6-2023 20:27,Rammus
maIenkaya koshka,0.0,0,1,1,19-7-2023 19:27,Sivir
mYnooo,0.0,0,1,1,18-10-2023 23:20,Jax
mKgúen10,0.0,0,3,3,12-11-2023 13:24,Pantheon
m7md939,0.0,0,1,0,2-7-2022 12:58,Riven
léα,0.0,0,1,1,24-1-2023 16:3,Karma
lxSUBWAYxl,0.0,0,1,0,25-2-2023 12:33,Caitlyn
luvs1c,0.0,0,1,1,28-1-2023 13:53,Janna
luppoo,0.0,0,1,1,29-5-2023 21:56,Yuumi
lupittoretremun,0.0,0,1,1,19-3-2023 13:12,Neeko
luo han da xia,0.0,0,1,1,5-1-2023 22:56,Nasus
luciodelavega,0.0,0,1,1,12-3-2023 14:27,Teemo
lucasth,0.0,0,2,0,9-6-2023 20:28,Veigar
lron Support,0.0,0,1,0,30-1-2023 17:12,Lux
lowlife main acc,0.0,0,1,0,8-7-2023 10:57,Darius
love honeymoon,0.0,0,1,1,26-3-2023 16:46,Renata
lorf the hunter,0.0,0,1,1,6-9-2022 10:25,Jayce
loomeister7,0.0,0,1,0,7-11-2023 9:17,Aatrox
look my team lol,0.0,0,1,0,15-6-2022 15:42,Irelia
lolrektscrubxDD,0.0,0,1,1,27-11-2022 18:26,Pantheon
lolpferd,0.0,0,1,1,29-4-2023 0:12,Heimerdinger
lollosbullo,0.0,0,1,1,29-4-2023 17:34,Kalista
lolameon,0.0,0,1,1,6-9-2022 10:27,Katarina
lohithbb,0.0,0,1,0,9-5-2023 17:5,Akshan
logi1896,0.0,0,1,0,18-12-2022 15:8,Lux
logenoptc,0.0,0,1,1,15-5-2023 22:9,Graves
lobsterlou,0.0,0,1,0,25-5-2023 20:52,Ziggs
lnvictum,0.0,0,1,0,22-10-2022 19:21,Orianna
llorente189,0.0,0,1,0,1-8-2022 20:42,Thresh
llIlllIlIllllllI,0.0,0,1,0,8-6-2022 10:19,Jinx
litenmus,0.0,0,1,0,11-10-2023 18:28,Senna
limequale1,0.0,0,1,0,28-6-2023 21:28,Maokai
lil sleeps,0.0,0,1,0,5-2-2023 14:54,Morgana
lil hamster ,0.0,0,1,1,6-11-2022 20:59,Vex
like dym,0.0,0,1,0,25-2-2023 12:33,Draven
lightingX,0.0,0,1,1,5-3-2023 12:32,Heimerdinger
lierts,0.0,0,1,0,26-5-2022 17:11,Yuumi
lfan BenMezd,0.0,0,1,1,11-10-2023 18:29,Shaco
leuclamDoc,0.0,0,1,1,16-12-2022 20:53,Shen
letthemsuffer,0.0,0,1,1,18-10-2023 23:20,Zed
letsGOtoTheDisco,0.0,0,1,0,8-11-2022 12:21,Illaoi
lesgle,0.0,0,1,1,22-9-2023 15:18,Vi
leolightcraw,0.0,0,1,0,9-5-2023 17:6,Nautilus
leocolo,0.0,0,1,1,22-6-2022 12:59,Chogath
leiderkeinbock,0.0,0,1,1,12-3-2023 15:22,Shen
legendarybram02,0.0,0,2,2,11-7-2022 18:4,Heimerdinger
leflétan,0.0,0,1,1,30-1-2023 16:38,Olaf
leferler,0.0,0,1,1,9-5-2023 17:6,LeeSin
ledzbenn,0.0,0,1,1,12-11-2023 14:42,Senna
leaky milk jugs,0.0,0,1,0,26-5-2022 17:10,Blitzcrank
lcedHope,0.0,0,1,0,18-6-2023 14:22,Pyke
lazoor998,0.0,0,1,1,30-7-2022 12:42,Sylas
lastdeadunicorn,0.0,0,1,1,16-12-2022 20:53,Varus
larendas,0.0,0,1,0,5-8-2022 14:9,Sivir
lanesmasher44,0.0,0,1,1,28-9-2022 20:7,Twitch
lamanji ,0.0,0,1,0,5-9-2023 21:12,Leblanc
ladysreaper,0.0,0,1,1,26-12-2022 14:28,Soraka
la vaca que rie,0.0,0,1,0,2-5-2023 14:41,Alistar
lOnlyNeedSeconds,0.0,0,1,1,15-6-2022 15:43,Pyke
lMomol,0.0,0,1,0,23-8-2022 16:46,Morgana
lKrisXl,0.0,0,1,1,1-7-2022 18:15,Katarina
lIlIlIlIlIlIlIl5,0.0,0,1,1,15-5-2023 22:9,Vladimir
lISunkenIl,0.0,0,1,1,11-1-2023 20:36,Gragas
lGrimmJowl,0.0,0,1,1,16-12-2022 20:53,Talon
lFerren,0.0,0,1,0,27-5-2023 19:17,Brand
l fuRy l,0.0,0,1,0,2-7-2023 15:18,Pyke
l M A L K A l,0.0,0,1,0,26-5-2022 17:11,Sett
l CrazyViking l,0.0,0,1,0,24-6-2023 14:59,Yorick
köyhä,0.0,0,1,1,19-3-2023 13:11,Sejuani
kuyumi m,0.0,0,1,0,6-10-2022 8:10,Jayce
kuumi0,0.0,0,1,1,5-9-2023 21:10,Jinx
kusodotwav,0.0,0,1,1,8-7-2023 10:56,Senna
kristolf,0.0,0,1,0,22-9-2023 13:16,Yone
kratoss74,0.0,0,1,0,5-1-2023 22:40,Nasus
koñete,0.0,0,1,0,24-9-2022 23:1,Samira
kozak skun egirl,0.0,0,1,0,16-9-2023 10:24,Kayle
kowalski1,0.0,0,1,0,2-7-2023 15:19,Mordekaiser
kotogro,0.0,0,1,1,25-4-2023 12:5,Kalista
kotakun,0.0,0,1,0,4-1-2023 11:4,Janna
kopo7514,0.0,0,1,0,25-3-2023 16:21,Sion
konsti001,0.0,0,1,0,26-5-2022 17:11,Pyke
kommakla,0.0,0,1,1,27-1-2023 15:27,Malphite
kokushibo 1u,0.0,0,1,0,8-7-2023 10:56,Lucian
kohdunHedelma,0.0,0,1,1,21-3-2023 12:35,Xerath
koekje543,0.0,0,1,1,22-10-2022 19:22,Senna
koan09,0.0,0,1,0,5-1-2023 22:40,Sion
ko3ki3m0nst3r,0.0,0,1,1,17-1-2023 11:22,Fiddlesticks
knightridez,0.0,0,1,0,16-12-2022 20:54,MasterYi
klowez,0.0,0,2,0,9-6-2023 20:29,Pantheon
klanzo,0.0,0,1,1,12-11-2023 15:23,Viktor
kjorge,0.0,0,1,0,15-6-2022 16:39,Vayne
kiwikipikkk,0.0,0,1,0,27-11-2022 18:26,Qiyana
kiwikaktus,0.0,0,1,1,26-5-2022 17:11,MonkeyKing
kirua38,0.0,0,1,0,6-11-2022 20:59,Akali
kirdidi,0.0,0,1,1,28-6-2023 21:27,Gnar
kingmathys2012,0.0,0,1,1,29-5-2023 21:56,Swain
kingjochem03,0.0,0,1,1,17-12-2022 17:23,Kayn
kimiii,0.0,0,1,0,27-11-2022 18:26,Fizz
killeraxes,0.0,0,1,1,23-8-2022 16:46,JarvanIV
killerAr97,0.0,0,1,1,19-7-2022 11:48,TwistedFate
kiboo60,0.0,0,1,1,21-3-2023 12:35,JarvanIV
kerasio,0.0,0,1,1,2-5-2023 14:40,XinZhao
kenítra,0.0,0,1,1,22-10-2022 19:21,Leona
kenjen90,0.0,0,1,0,28-6-2023 21:28,Syndra
keineanhnungyo,0.0,0,1,1,20-5-2023 11:59,Ahri
kecek11,0.0,0,1,0,11-7-2022 18:4,Aatrox
kalini4ev1,0.0,0,1,0,24-1-2023 15:30,Quinn
kaleria,0.0,0,1,0,16-6-2023 10:27,Rakan
kabaman22,0.0,0,3,3,12-11-2023 13:24,Darius
kS MrL2strongG,0.0,0,4,0,11-7-2022 18:4,Graves
kNU in the box,0.0,0,1,1,17-5-2023 21:49,Lux
k0rpis0turi,0.0,0,1,0,5-3-2023 12:32,Ashe
juvgle,0.0,0,1,1,9-5-2023 17:6,Viego
justfoxxx,0.0,0,1,0,5-3-2023 12:32,Talon
jusaz,0.0,0,1,0,16-9-2023 10:23,Nautilus
julezki,0.0,0,1,1,24-1-2023 16:3,Nami
judiciumdivinum,0.0,0,1,0,28-2-2023 20:53,Karma
josse26,0.0,0,1,1,15-6-2022 15:43,Samira
josepeon,0.0,0,1,1,6-9-2022 10:27,Anivia
joni chulo,0.0,0,1,1,11-10-2023 18:29,Veigar
johnceena,0.0,0,1,1,16-12-2022 20:53,Darius
joeblack09,0.0,0,2,0,22-9-2023 13:17,Karma
jlol888,0.0,0,1,1,16-6-2023 10:27,Maokai
jiuxihuanni,0.0,0,1,0,6-10-2022 8:10,Shaco
jips drekhoer,0.0,0,1,0,24-9-2022 23:1,Leona
jiji otto,0.0,0,1,1,26-1-2023 14:14,Karma
jespervestman,0.0,0,1,0,24-9-2022 23:1,Amumu
jammy13,0.0,0,1,1,21-5-2023 13:48,Kennen
jag är bäs,0.0,0,1,1,13-5-2023 17:50,Zyra
jARONN,0.0,0,1,0,5-8-2022 14:9,Jinx
j0rgit000,0.0,0,1,0,25-11-2023 14:53,Nunu
izzalex,0.0,0,1,0,6-8-2023 11:3,Sivir
iwuuko,0.0,0,1,0,28-8-2023 21:15,Soraka
ivanju,0.0,0,1,1,30-7-2022 13:4,Lulu
iuggm,0.0,0,1,1,25-7-2022 9:43,Nautilus
itzLiam,0.0,0,1,1,16-9-2022 10:5,Renekton
iturki v,0.0,0,1,0,21-7-2022 21:48,Rell
its yust over,0.0,0,1,1,24-7-2022 17:6,Brand
its aram account,0.0,0,1,1,6-9-2022 10:26,Amumu
ismaeldenp12,0.0,0,1,1,25-2-2023 12:33,Braum
is this jojo ref,0.0,0,1,1,5-8-2022 14:9,Syndra
is this Viper,0.0,0,1,0,30-1-2023 15:56,Graves
irrisorio,0.0,0,1,0,19-3-2023 13:11,Malzahar
ipot,0.0,0,1,0,12-3-2023 14:26,Twitch
ioweu1,0.0,0,1,1,1-8-2022 20:42,Varus
iolyn,0.0,0,1,0,22-9-2023 13:17,Heimerdinger
inugasha,0.0,0,1,0,11-9-2022 15:26,Fiddlesticks
insulinsnorter,0.0,0,1,0,16-6-2023 10:27,JarvanIV
inosant,0.0,0,1,0,21-2-2023 16:54,Caitlyn
impavidus cene,0.0,0,1,1,16-6-2023 10:27,Annie
impactxan,0.0,0,1,0,19-7-2023 19:28,Diana
imnotmid,0.0,0,1,0,24-9-2022 23:0,Syndra
imelegender,0.0,0,1,0,20-3-2023 22:17,Tristana
im valkyrie ,0.0,0,1,1,16-9-2023 10:23,Jhin
im dead insïde,0.0,0,1,1,27-1-2023 15:8,Kalista
ilegální migrant,0.0,0,1,1,15-6-2022 15:43,Twitch
ikun18cm,0.0,0,1,1,17-1-2023 11:22,MissFortune
ikagee,0.0,0,1,0,7-12-2022 10:22,Nidalee
igysplyn,0.0,0,1,1,9-6-2023 20:29,Swain
igles,0.0,0,2,0,9-6-2023 20:28,Darius
icyborg,0.0,0,1,1,22-6-2022 12:59,Seraphine
ichyvega,0.0,0,2,2,9-6-2023 20:28,Milio
ich54321,0.0,0,1,1,22-9-2023 13:16,Lillia
iamblackornot,0.0,0,1,0,5-3-2023 12:31,Akshan
iZeke,0.0,0,1,0,5-2-2023 14:54,Shyvana
iWaliDI,0.0,0,1,0,25-3-2023 17:17,Viego
iNormal,0.0,0,1,1,7-2-2023 11:40,Lux
iM LEGENDADDY,0.0,0,1,0,6-9-2022 10:26,LeeSin
iLaLusH,0.0,0,1,0,4-1-2023 11:5,Kaisa
iHateMonday,0.0,0,1,1,18-10-2023 23:21,Tryndamere
iHappyBeckmannGG,0.0,0,1,1,15-5-2023 22:9,TahmKench
iDozerz,0.0,0,1,1,9-9-2022 10:4,Renata
iDoughnutz,0.0,0,1,1,26-2-2023 12:16,MissFortune
iCárryMommies,0.0,0,1,0,12-3-2023 14:26,Blitzcrank
iClustaFlux,0.0,0,1,0,30-1-2023 15:56,Nami
iBernardiser,0.0,0,1,0,6-9-2022 10:26,Shaco
i1CNT4,0.0,0,2,2,9-6-2023 20:29,Jinx
i you,0.0,0,1,1,4-1-2023 11:4,Graves
i quit adc,0.0,0,1,1,3-8-2022 14:48,Orianna
i am potato,0.0,0,1,1,12-3-2023 15:22,Gangplank
hïłœ,0.0,0,1,1,22-10-2022 19:21,Vayne
håvar,0.0,0,1,1,6-11-2022 20:59,Karma
hydrångea,0.0,0,1,1,22-6-2022 13:10,Seraphine
hwlfuky,0.0,0,1,1,21-3-2023 12:35,Quinn
huta19,0.0,0,1,1,6-9-2022 11:37,Soraka
hungry tape worm,0.0,0,1,1,19-5-2023 22:29,Leblanc
huithapeli,0.0,0,1,1,14-2-2023 19:57,Graves
horselancer,0.0,0,3,3,12-11-2023 13:24,Bard
hooziey,0.0,0,1,0,6-9-2022 10:26,Heimerdinger
honolulu37,0.0,0,1,1,18-10-2023 23:20,Karthus
hongdou prpr,0.0,0,1,0,16-5-2023 15:50,Heimerdinger
homopetteri97,0.0,0,1,1,24-9-2022 23:1,Viktor
homerliverpool,0.0,0,1,0,5-9-2023 21:11,Graves
his gF 69 ,0.0,0,1,1,29-5-2023 21:56,Seraphine
himbard,0.0,0,1,1,5-2-2023 14:54,Xayah
hi its Yasuo,0.0,0,1,1,26-12-2022 14:28,Mordekaiser
hi im your deku,0.0,0,1,1,11-10-2023 18:30,Naafiri
henzemb,0.0,0,1,0,1-7-2022 18:16,TwistedFate
henkyy,0.0,0,1,1,5-2-2023 14:54,Alistar
helldryss,0.0,0,1,1,26-5-2022 17:11,Ezreal
hella UwU,0.0,0,1,1,11-10-2023 18:29,Poppy
hejdinpikso,0.0,0,1,0,5-3-2023 12:32,Tryndamere
hehe uwu owo,0.0,0,1,1,26-5-2022 17:11,Anivia
hebackk,0.0,0,1,1,29-5-2022 13:8,Ezreal
harman af,0.0,0,1,0,7-11-2023 9:17,Kalista
hardcore horst 0,0.0,0,1,0,14-11-2022 20:35,Akali
happy lil kaktus,0.0,0,1,0,16-6-2023 10:27,Renata
handsome amumu,0.0,0,1,1,19-7-2023 19:27,Orianna
hamZ,0.0,0,1,1,11-7-2022 18:4,Senna
h0riz0ns,0.0,0,1,1,26-12-2022 22:26,Rumble
gıgαchαd,0.0,0,1,0,5-8-2022 14:9,Sion
grudev,0.0,0,1,1,14-2-2023 19:57,Vladimir
grolem94,0.0,0,2,2,9-6-2023 20:27,Tryndamere
gqpgxeepm,0.0,0,1,1,12-7-2022 21:1,Jinx
gpf1999,0.0,0,1,1,26-5-2022 21:37,Viktor
got 5 on hit,0.0,0,1,0,26-5-2022 17:10,TwistedFate
gostplay,0.0,0,1,1,6-9-2022 11:37,Sett
gonchak,0.0,0,2,1,8-7-2023 10:56,Pantheon
gohandelespace,0.0,0,1,0,29-4-2023 17:34,Brand
gogosbogos,0.0,0,2,2,12-7-2022 21:2,Leblanc
gixaa,0.0,0,1,0,24-6-2023 14:59,Morgana
gigazgeg123,0.0,0,1,0,28-8-2023 21:15,Talon
