summoner_name,played_with,won_with,played_against,lost_against,last_played,date
Dοnny,0.0,0,1,0,Azir,9-8-2022 22:44
Démanaé,0.0,0,1,1,TahmKench,23-8-2022 16:45
Dw Pandora s bos,0.0,0,1,0,Nunu,0
DuAdrien,0.0,0,1,1,Sett,0
Drogons Talon,0.0,0,1,1,Malphite,0
Dridusse,0.0,0,1,0,DrMundo,12-8-2022 10:57
DrezzzT,0.0,0,1,0,Viktor,0
Draw Land Go,0.0,0,1,0,Teemo,7-8-2022 12:42
Drakurama,0.0,0,1,0,TahmKench,16-8-2022 10:31
Dragnir221,0.0,0,1,0,Viego,0
DrPandiCats,0.0,0,1,0,Neeko,11-8-2022 20:4
Dr Unicorn,0.0,0,1,0,Nami,23-8-2022 16:46
Dr Lovelyman,0.0,0,1,1,Poppy,0
Doubarnational,0.0,0,1,1,Kayn,0
Dont Touch Nyah,0.0,0,1,1,Nilah,1-8-2022 20:42
Donnicus,0.0,0,1,1,Singed,9-8-2022 22:22
Donnergott w,0.0,0,1,0,Aatrox,1-8-2022 20:41
Djgt100,0.0,0,1,1,Yasuo,14-8-2022 14:31
Diskurs,0.0,0,1,1,Singed,1-8-2022 20:42
Disconnect404,0.0,0,1,1,Kindred,9-8-2022 22:21
Diosalmado,0.0,0,1,0,Akali,0
DiffRio,0.0,0,1,0,Sett,0
DieZockMam,0.0,0,1,1,Heimerdinger,9-8-2022 22:22
DiIdo Bagins,0.0,0,1,1,Yorick,0
Devhauri,0.0,0,1,0,Yuumi,23-8-2022 16:46
Desired yourname,0.0,0,1,1,DrMundo,3-8-2022 14:48
DerKolossaleBoss,0.0,0,1,0,Rengar,0
Delamor,0.0,0,2,1,MissFortune,0
DecatCoram,0.0,0,1,1,Kayn,16-8-2022 10:54
DeadlyHaki,0.0,0,1,0,Pantheon,0
DarkStarEgirl,0.0,0,1,1,Seraphine,19-7-2022 11:49
Daevewyqe,0.0,0,1,1,Garen,19-7-2022 11:49
Daeney13,0.0,0,1,0,Caitlyn,0
DPFCDarnel,0.0,0,1,0,Shaco,30-7-2022 12:42
DMG Atomion1325,0.0,0,1,0,Shaco,11-8-2022 20:4
DIØ P0WER,0.0,0,1,1,Shyvana,0
D0ntZhonyaPlz,0.0,0,1,0,Yasuo,10-8-2022 13:24
D0mYx,0.0,0,1,1,Amumu,19-7-2022 11:48
Cytösol,0.0,0,1,0,Diana,9-8-2022 11:26
CvL Eifhunter,0.0,0,1,0,Karma,0
CvL 2ADC1Tank,0.0,0,1,0,Swain,0
Csilaze,0.0,0,1,1,MissFortune,30-7-2022 12:42
Crous Perpignan,0.0,0,1,0,Gwen,0
Creampie4,0.0,0,1,0,Lux,3-8-2022 14:48
Cpt Califier,0.0,0,1,0,Alistar,30-7-2022 12:42
Cornflakes8869,0.0,0,1,1,Neeko,4-8-2022 19:46
Cooli2,0.0,0,1,1,Jhin,10-8-2022 13:23
Coloscopix,0.0,0,1,0,Vladimir,0
Cold Blooded Ego,0.0,0,1,1,Twitch,6-9-2022 10:26
Cody zbik,0.0,0,1,1,Kayle,6-9-2022 10:26
Cintaka,0.0,0,1,1,Kindred,0
Cilentx,0.0,0,1,1,Yasuo,0
Chui Pas Celib,0.0,0,1,1,Darius,0
Chubby Chimken,0.0,0,1,1,Warwick,8-8-2022 21:40
Chocapic9000,0.0,0,1,0,Teemo,0
ChillT0T,0.0,0,1,1,Garen,14-8-2022 14:53
Checcowow,0.0,0,1,1,Yone,0
Cedooon,0.0,0,1,1,Diana,16-8-2022 10:30
CatWhısky,0.0,0,1,0,Vi,12-8-2022 10:57
Casanova1900,0.0,0,1,0,Nasus,0
Cartøønz,0.0,0,1,1,Sylas,0
Canard vivant,0.0,0,1,1,Brand,0
Calixto666,0.0,0,1,0,Yasuo,0
Cabra de Veneza,0.0,0,1,1,Katarina,16-8-2022 10:30
Bãui,0.0,0,1,0,Karma,10-8-2022 13:24
Bylceberg31,0.0,0,1,0,MasterYi,11-8-2022 20:32
BurnToToast,0.0,0,1,0,Talon,8-8-2022 21:40
Burbo Baggins,0.0,0,1,1,Khazix,23-8-2022 16:45
Brîo,0.0,0,1,0,Aphelios,9-8-2022 22:44
Borruss,0.0,0,1,1,Yasuo,0
Bommees,0.0,0,1,0,Zed,0
Bokelst,0.0,0,1,1,Pyke,0
BlueFat,0.0,0,1,0,Quinn,0
BlackSide ,0.0,0,1,0,Karma,0
Black Fencer ,0.0,0,1,0,Thresh,19-7-2022 11:49
Bl4Ckp4nth3r,0.0,0,1,1,Leblanc,0
Bigmcc,0.0,0,1,0,Vi,16-8-2022 10:31
Betchples,0.0,0,1,0,Leblanc,0
Bernard Véranda,0.0,0,1,1,Twitch,0
Berjwai,0.0,0,1,0,Taliyah,1-8-2022 20:42
Bepinator,0.0,0,1,1,Alistar,0
BearWithATeaCup,0.0,0,1,1,Warwick,0
BattleGoatSoraka,0.0,0,1,1,Alistar,11-8-2022 20:4
Bash Teller,0.0,0,1,1,Morgana,1-8-2022 21:4
Baron Von Clone,0.0,0,1,0,Shaco,0
BananaCorn,0.0,0,1,1,Swain,10-8-2022 13:23
Baebe,0.0,0,1,1,Nami,8-8-2022 21:40
BaeBush,0.0,0,1,1,Zyra,0
BaDXMaN,0.0,0,1,0,Thresh,9-9-2022 10:5
BOUM Fury,0.0,0,1,1,Katarina,24-7-2022 18:38
Aªutistic Talon,0.0,0,1,1,Zed,9-8-2022 22:21
Aziroth,0.0,0,1,1,Chogath,16-8-2022 10:31
Azelrise,0.0,0,1,0,Chogath,23-8-2022 16:46
Aytekin069,0.0,0,1,1,Brand,1-8-2022 21:4
Ayiato,0.0,0,1,0,Soraka,9-8-2022 22:21
Avilio Lagusa,0.0,0,1,0,Pyke,10-8-2022 16:31
AutPlay,0.0,0,1,0,Lucian,30-7-2022 12:43
Athor3000,0.0,0,1,1,Sylas,8-8-2022 21:40
Aszault,0.0,0,1,1,Blitzcrank,0
Armins used sock,0.0,0,1,1,Swain,0
Ardony,0.0,0,1,0,Zac,0
ArTeFaKtS,0.0,0,1,0,Cassiopeia,23-8-2022 16:46
Antares1405,0.0,0,1,0,MissFortune,16-8-2022 10:30
AnniesFirstBlòód,0.0,0,1,1,Caitlyn,6-9-2022 10:26
Anje Noyr,0.0,0,1,0,Jax,11-8-2022 20:4
AnimaPrimitiva,0.0,0,1,0,Kaisa,16-8-2022 10:31
Alvaro2347,0.0,0,1,0,Kindred,16-8-2022 10:31
Alpaca giallo,0.0,0,1,1,Katarina,11-8-2022 20:4
Almahda,0.0,0,1,0,MissFortune,0
AliniaMelconio,0.0,0,1,1,Leblanc,9-8-2022 22:22
Alexu dangerous,0.0,0,1,0,Graves,0
AlessioSan,0.0,0,1,0,Katarina,9-8-2022 11:26
Alaneeleg,0.0,0,1,0,Zeri,19-7-2022 11:49
Akhû,0.0,0,1,1,Yasuo,0
Aishίteru ,0.0,0,1,0,Ahri,23-8-2022 16:46
AgendGibbs,0.0,0,1,0,Neeko,8-8-2022 21:40
Afrikon8,0.0,0,1,0,Garen,6-9-2022 10:26
Ace5678,0.0,0,1,0,Rakan,10-8-2022 13:24
AbueloDrip,0.0,0,1,1,Sett,9-8-2022 22:21
Absolut Jaguar,0.0,0,1,1,Rumble,0
AaronFos,0.0,0,1,1,Shyvana,7-8-2022 12:4
AL kâiser,0.0,0,1,0,Jhin,23-8-2022 16:46
AJLOOOD,0.0,0,1,1,Shaco,30-7-2022 12:42
404 Bunnyx ,0.0,0,1,1,Yone,1-8-2022 20:42
4 Y,0.0,0,1,0,Gnar,0
3serviettes,0.0,0,1,1,Morgana,24-9-2022 23:1
3asbedri000,0.0,0,2,1,Ahri,11-8-2022 20:4
324MORO,0.0,0,1,1,Khazix,0
3 Z II,0.0,0,1,1,Veigar,14-8-2022 14:53
23 leBronze Jam,0.0,0,1,0,Zac,0
00ChainhodelaS00,0.0,0,1,0,Khazix,30-7-2022 12:42
0031223,0.0,0,1,0,Lux,11-8-2022 22:0
 CJ MidLife,0.0,0,1,0,Alistar,9-8-2022 23:12
