date,timeStamp,temperature,outside temperature,humidity,pressure,gasResistance,bsec  breath_voc_equivalent ,bsec  raw_humidity,bsec bsec_status,bsec co2_equivalent,bsec gas,bsec humidity,bsec iaq,bsec iaq_accuracy,bsec pressure,bsec raw_temperature,bsec static_iaq,bsec temperature,co2
2023-04-27,21:15:31,21.83,11.21,37.81,1017.05,1557040.5752733406,0.603884,37.810001,0.0,549.9520259999998,1516002.0,37.969765,39.23735,3.0,101705.0,22.83,37.488003000000006,22.765282,449.0
2023-04-27,21:20:32,21.92,11.21,36.665,1017.15,1587218.9323744846,0.6134850000000001,36.665001,0.0,554.1257320000002,1548165.0,36.832493,40.482189,3.0,101715.0,22.92,38.531437,22.85528,501.0
2023-04-27,21:25:32,21.85,11.21,36.602,1017.11,1595577.1127740715,0.6134850000000001,36.602001,0.0,554.1257320000002,1557093.0,36.744453,40.535713,3.0,101711.0,22.85,38.531437,22.785297,509.0
2023-04-27,21:30:33,21.85,11.04,37.395,1017.15,1580595.17250952,0.605078,37.395,0.0,550.474548,1541096.0,37.54586,39.538597,3.0,101715.0,22.85,37.618641,22.785282,638.0
2023-04-27,21:35:33,21.86,11.04,36.79,1017.09,1588050.8078764558,0.654899,36.790001000000004,0.0,571.411865,1549053.0,36.926319,45.640545,3.0,101709.0,22.860001,42.852973999999996,22.79529800000001,620.0
2023-04-27,21:40:34,21.75,11.03,38.44300000000001,1017.05,1545918.8602767922,0.6202310000000001,38.443001,0.0,557.0196530000002,1504178.0,38.568237,41.53714,3.0,101705.0,22.75,39.254921,22.685284,787.0
2023-04-27,21:45:34,22.03,11.01,38.468,1017.03,1419869.3030115876,0.586842,38.467999,0.0,542.377319,1496674.0,38.57066,37.332783,3.0,101703.0,23.030001000000002,35.594322,22.965281,795.0
2023-04-27,21:50:35,22.21,11.01,39.611,1017.03,1386093.8319145637,0.612925,39.611,0.0,553.884399,1454741.0,39.770924,40.736202,3.0,101703.0,23.209999,38.4711,23.145281,841.0
2023-04-27,21:55:35,22.61,10.99,39.92,1016.97,1343085.6156649922,0.6671729999999999,39.919998,0.0,576.325195,1401869.0,40.038307,47.36776,3.0,101697.0,23.610001,44.081291,23.545296,878.0
2023-04-27,22:00:36,22.66,10.9,39.794000000000004,1016.97,1309421.4243239085,0.779501,39.793999,0.0,617.5001219999998,1360887.0,39.916855,59.55423,3.0,101697.0,23.66,54.375038,23.59528,879.0
2023-04-27,22:05:36,22.44,10.9,39.834,1016.97,1291560.6098872065,0.97315,39.834,0.0,690.53418,1339286.0,39.958935,77.000885,3.0,101697.0,23.440001000000002,69.053421,23.375296,786.0
2023-04-27,22:10:37,22.9,10.9,39.859,1016.91,1265664.6671741118,1.010543,39.859001,0.0,715.47699,1308140.0,39.941822,80.137283,3.0,101691.0,23.9,71.547699,23.835295,903.0
2023-04-27,22:15:37,23.11,10.92,39.864,1016.77,1246914.0864487155,1.12055,39.863997999999995,0.0,783.834473,1285714.0,39.943562,88.452835,3.0,101677.0,24.110001,78.38344599999998,24.045279999999998,915.0
2023-04-27,22:20:37,23.05,10.87,40.162,1016.71,1215891.3560099923,1.392479,40.161999,0.0,927.562744,1248844.0,40.272011,105.819855,3.0,101671.0,24.049999,92.756271,23.985281,942.0
2023-04-27,22:25:38,23.04,10.87,39.854,1016.64,1202381.4572826677,1.557156,39.854,0.0,1001.505432,1232877.0,40.009544,114.95388,3.0,101664.0,24.040001,100.150543,23.975285,949.0
2023-04-27,22:30:38,23.02,10.77,39.941,1016.5,1173509.4119249082,1.866151,39.94100200000001,0.0,1121.25415,1198934.0,40.142254,129.652481,3.0,101650.0,24.02,112.125412,23.955284,951.0
2023-04-27,22:35:39,23.16,10.77,39.838,1016.42,1159143.5794618565,2.053654,39.838001,0.0,1184.59082,1182137.0,39.943058,137.656799,3.0,101642.0,24.16,118.459084,24.095282,963.0
2023-04-27,22:40:40,23.14,10.74,39.779,1016.32,1115611.695528835,2.603509,39.778999,0.0,1341.532227,1131601.0,39.895599,157.025772,3.0,101632.0,24.139999,134.153229,24.075283,975.0
2023-04-27,22:45:40,23.11,10.69,39.738,1016.21,1106647.6901056236,2.951657,39.737999,0.0,1424.558716,1121262.0,39.900768,167.553055,3.0,101621.0,24.110001,142.455872,24.04529800000001,979.0
2023-04-27,22:50:40,23.08,10.69,39.739000000000004,1016.09,1097826.589119855,3.398052,39.738998,0.0,1517.726074,1111111.0,39.8633,179.407791,3.0,101609.0,24.08,151.77261399999998,24.015282,973.0
2023-04-27,22:55:41,23.03,10.63,40.021,1016.03,1066901.9098884885,3.991481,40.021,0.0,1624.206299,1075697.0,40.204338,192.950684,3.0,101603.0,24.030001000000002,162.420624,23.965296,999.0
2023-04-27,23:00:41,23.03,10.63,40.009,1015.93,1051353.7280132968,4.56314,40.008999,0.0,1712.7514649999994,1057994.0,40.134247,204.39917,3.0,101593.0,24.030001,171.275146,23.965296,984.0
2023-04-27,23:05:42,23.17,10.61,39.999,1015.95,1034836.5662999295,5.081565,39.999001,0.0,1783.9375,1039261.0,40.098919,213.77113300000002,3.0,101595.0,24.17,178.393753,24.105288,1014.0
2023-04-27,23:10:43,23.28,10.64,39.989000000000004,1015.89,1007314.3299356285,5.412364,40.096001,0.0,1825.658203,1040062.0,39.602287,219.598877,3.0,101587.0,24.6,182.565826,24.535288,1009.0
2023-04-27,23:15:44,23.25,10.56,39.61,1015.75,1008655.6266738472,6.103651,39.610001000000004,0.0,1905.175171,1009723.0,39.781456,230.118118,3.0,101575.0,24.25,190.517517,24.185282,1022.0
2023-04-27,23:20:44,23.18,10.56,39.694,1015.65,981218.116209062,7.403136999999999,39.694,0.0,2032.861816,978970.0,39.887856,246.734711,3.0,101565.0,24.18,203.286179,24.115282,1018.0
2023-04-27,23:25:45,23.09,10.5,39.966,1015.49,969290.3266556524,8.128449,39.966,0.0,2094.692871,965665.0,40.108093,248.679733,2.0,101549.0,24.09,209.46928400000002,24.025284,971.0
2023-04-27,23:30:46,22.95,10.48,39.364000000000004,1015.45,906643.2271998484,15.371519,39.363998,0.0,2516.185059,896414.0,39.524166,250.0,2.0,101545.0,23.950001,251.618515,23.885283,914.0
2023-04-27,23:35:46,23.02,10.48,38.883,1015.44,884930.4044908434,21.569687,38.882999,0.0,2740.293945,872657.0,38.984795,248.02200299999998,2.0,101544.0,24.02,274.029388,23.955297,896.0
2023-04-27,23:40:47,22.8,10.35,38.768,1015.42,870690.1529044518,26.505007,38.768002,0.0,2876.599121,857143.0,38.928642,250.0,2.0,101542.0,23.799999,287.659912,23.735279,760.0
2023-04-27,23:45:47,22.64,10.35,39.111,1015.51,845896.6447778383,33.427994,39.111,0.0,3030.1142579999996,830258.0,39.272296999999995,250.0,2.0,101551.0,23.639999,303.011414,23.575281,739.0
2023-04-27,23:50:48,22.55,10.33,39.044000000000004,1015.53,826063.7468330731,40.196629,39.043999,0.0,3152.093506,808868.0,39.214298,249.373444,2.0,101553.0,23.549999,315.209351,23.485296,732.0
2023-04-27,23:55:48,22.54,10.33,39.394,1015.51,809727.9153892711,44.803492999999996,39.394001,0.0,3223.871826,791325.0,39.552044,249.83427400000002,2.0,101551.0,23.540001,322.387177,23.475292,703.0
